,MOL_id,MOL_name,SMILES,Cluster No.,Num_data,Num_pos_data
1297,L001298,D000974,COc1ccc(cc1)NC(=O)C2=c3n(c(=O)/c(=C\c4ccco4)/s3)C(=C([C@H]2c5ccco5)C(=O)OC)N,,1,0
1298,L001299,D000975,CCCN1C(=O)/C(=C/Nc2ccc3c(c2)CC4([C@H]5N3CC[NH+](C5)CC)C(=O)NC(=O)NC4=O)/C(=O)NC1=O,,3,0
1299,L001300,D000976,C1[C@H]([C@@H]([C@@H]([C@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)[NH3+])O)[NH3+],,1,0
1300,L001301,D000977,c1cc(cc(c1)N2C(=O)C[C@H](C2=O)Sc3c(c(cc(n3)c4cccs4)C(F)(F)F)C#N)N5C(=O)C[C@H](C5=O)Sc6c(c(cc(n6)c7cccs7)C(F)(F)F)C#N,,1,0
1301,L001302,D000978,CCOc1cccc(c1)C[NH+](Cc2ccco2)C[C@H](COc3ccc(cc3C)C)O,,2,0
1302,L001303,D000979,C[C@@H](C(=O)NCC[NH3+])NC(=O)[C@H](C(C)(C)C)NC(=O)[C@H](CC(C)C)CC(=O)NO,,1,0
1303,L001304,D000980,C[NH+](C)[C@H]1[C@@H]2[C@H]([C@H]3[C@@H](C(=O)c4c(ccc(c4C3=C)Cl)O)C(=O)[C@@]2(C(=C(C1=O)C(=O)N)[O-])O)O,,6,0
1304,L001305,D000981,c1ccc(c(c1)C[NH2+]Cc2cc(ccc2Cl)Cl)[N+](=O)[O-],,1,0
1305,L001306,D000982,CCCCCCOc1ccc(cc1OC)[C@H]2c3c(n[nH]c3C(=O)N2CCCCC)c4ccccc4O,,1,0
1306,L001307,D000983,CC1(Oc2c(c3oc(=O)ccc3cc2)/C(=C/NCCN/C=C/4\C(=O)C(Oc5c4c6c(cc5)ccc(=O)o6)(C)C)/C1=O)C,,3,0
1307,L001308,D000984,c1ccc2c(c1)ccnc2[C@H](c3cc(cnc3N)Cl)NN,,1,0
1308,L001309,D000985,Cc1ccc(c(c1)NC(=O)CC/C(=N/NC(=O)C(=O)NN)/[C@@H](C)C(=O)c2ccc(cc2)O)C,,12,0
1309,L001310,D000986,c1cc(ccc1n2c3c(cn2)c([n+](cn3)N)N)F,,1,0
1310,L001311,D000987,CCC(C)(C)c1ccc(cc1)Oc2ccc(cc2N)I,,1,0
1311,L001312,D000988,c1cc(c(cc1Br)F)CC2=C[C@@H](CC2)O,,1,0
1312,L001313,D000989,CNc1ccc2c(n1)[nH]c([nH+]2)c3ccc(cc3[O-])N,,1,0
1313,L001314,D000990,c1cn(c[nH+]1)CCCNc2c(c([nH+]cn2)NCCC[NH+]3CCOCC3)N,,1,0
1314,L001315,D000991,C1CC(CCC1C(=O)N)NC(=O)C[C@H]2CNCCO2,,1,0
1315,L001316,D000992,CCOc1cc(cc(c1OCCCOc2cccc(c2)C)Br)/C=C\3/C(=O)NC(=O)N(C3=O)c4ccc(cc4)Br,,1,0
1316,L001317,D000993,CC(=C)CS/C(=[NH+]/N)/N,,1,0
1317,L001318,D000994,CNC(=O)Cn1cc(cn1)NCc2ccc(o2)S(=O)(=O)N,,1,0
1318,L001319,D000995,c1cc(c(cc1C(=O)Nc2c(nc([nH]c2=O)SCC(=O)Nc3nccs3)N)F)F,,1,0
1319,L001320,D000996,CCCCCCCCN1C(=O)/C(=C/c2cn(nc2c3ccc(cc3)OCc4ccccc4Cl)c5ccccc5)/SC1=S,,1,0
1320,L001321,D000997,c1c(cc(c(c1F)N2C[C@H](CC2=O)[NH3+])F)Br,,1,0
1321,L001322,D000998,CCC[NH+](Cc1c(nn(c1Oc2ccccc2F)c3ccc(cc3)F)C)C[C@H](CCC=C)O,,2,0
1322,L001323,D000999,c1ccc2c(c1)c(c(o2)C(=O)N)NC(=O)c3cccc(n3)C(=O)Nc4c5ccccc5oc4C(=O)N,,6,0
1323,L001324,D001000,CCN(CC)c1ccc2c(c1)[C@H]3C=CC[C@H]3[C@H](N2)c4c5ccccc5ccc4O,,1,0
1324,L001325,D001001,COCCCc1nc(on1)c2cc3ccccc3cc2N,,1,0
1325,L001326,D001002,c1ccc(c(c1)c2c3cc(c(c(c3oc-4c(c(=O)c(cc24)Cl)CN(Cc5cccc[nH+]5)Cc6ccccn6)CN(Cc7cccc[nH+]7)Cc8cccc[nH+]8)O)Cl)C(=O)[O-],,6,0
1326,L001327,D001003,C[C@@H]1CCC[C@H](C1)C[NH2+][C@@H]2CCC[C@@H]3[C@@H]2CCO3,,1,0
1327,L001328,D001004,CC(=O)Nc1ccc(cc1)[C@H]2c3ccc(cc3OC(=C2C#N)N)N,,1,0
1328,L001329,D001005,CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C[C@@H]([C@H](Cc3ccccc3)NC(=O)OCc4c[n+](cs4)C)O,,5,0
1329,L001330,D001006,c1cc(c(cc1Cl)C[NH2+]C[C@@H]2CCC=CC2)OC(F)F,,1,0
1330,L001331,D001007,C1CCC(C1)CC[NH2+]C2CC2,,1,0
1331,L001332,D001008,CCC[C@H]([C@H](CC)Sc1n[nH]c(=O)n1CCC)N,,2,0
1332,L001333,D001009,Cc1[nH+]c2ccccc2n1Cc3ccsc3,,1,0
1333,L001334,D001010,C1C[C@@H]2CO[C@H](CN2C1)CNC[C@@H]3CCC=CO3,,1,0
1334,L001335,D001011,Cc1ccc(cc1F)c2nc(on2)CCC[NH+]3CC[C@@H](C3)c4ccccc4,,3,0
1335,L001336,D001012,CN(CC(=O)Nc1ccc(cc1)Cl)C(=O)c2ccc(cc2)NS(=O)(=O)c3ccc4c(c3)[nH]c(=O)[nH]4,,1,0
1336,L001337,D001013,Cc1cc(n(n1)C)C[C@@H](c2cc3cccc(c3o2)Br)[NH2+]C,,1,0
1337,L001338,D001014,Cc1cc(c(cc1Br)C)[C@H](c2ccc(cc2)Br)[NH3+],,1,0
1338,L001339,D001015,CC[C@@H](C)c1ccc(cc1)[C@H](c2cccc(c2C)Br)Cl,,4,0
1339,L001340,D001016,C=C(CNC(=O)C[C@H]1C(=O)Nc2ccccc2S1)Br,,1,0
1340,L001341,D001017,Cc1c(c(n(n1)CC(=O)[O-])C)S(=O)(=O)NCc2[n-]nnn2,,1,0
1341,L001342,D001018,CC1=N[C@](NS1)(O)[S-],,1,0
1342,L001343,D001019,Cc1cccc(c1)[C@@H]2C[C@H](Nc3n2nc([nH+]3)N)c4ccc(c(c4)Cl)Cl,,1,0
1343,L001344,D001020,CC(C)n1c(c(cn1)Br)[C@H]([C@H]2c3ccccc3CCO2)N,,3,0
1344,L001345,D001021,CC(C)(C)c1ccc(cc1)Cn2c3ccccc3[nH+]c2CCc4ccccc4,,1,0
1345,L001346,D001022,CC(C)(COC)CS,,1,0
1346,L001347,D001023,CCCC[C@H](C[NH+](Cc1c(nn(c1Oc2ccccc2)C)c3ccccc3)C(C)C)O,,5,0
1347,L001348,D001024,CC(C)C[C@H](C(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)[O-])NC[C@@H](Cc1ccccc1)NC(=O)c2c(c(=O)c3ccc(cc3o2)[O-])c4ccc(cc4)F,,2,0
1348,L001349,D001025,CN(Cc1ccccc1)C(=O)c2cc(ccc2Cl)[N+](=O)[O-],,1,0
1349,L001350,D001026,CCCC(CCC)(C[NH+]1CCC(CC1)C(C)(C)C)CBr,,1,0
1350,L001351,D001027,CC(C)C[C@H](C(=O)OC(C)C)NC(=O)C[NH+]1CCOCCOCCN(CCOCCOCC1)CC(=O)N[C@H](C(=O)OC(C)C)OC(C)C,,2,0
1351,L001352,D001028,CCCC[C@H](CC)C(=O)N(CCC)Cc1c(nn(c1N2CC[NH+](CC2)CC)c3ccccc3)C,,7,0
1352,L001353,D001029,c1ccc(cc1)[C@H]2CN(N=C2c3cccs3)c4cc(ccc4Cl)C(F)(F)F,,1,0
1353,L001354,D001030,CN(Cc1ccc(cc1)C(=O)N)C(=O)c2cc(sc2)Br,,1,0
1354,L001355,D001031,C1CS(=O)(=O)C[C@@H]1NC(=S)N[C@H]2CS(=O)(=O)C[C@H]2NC(=S)N[C@H]3CCS(=O)(=O)C3,,1,0
1355,L001356,D001032,Cc1ccccc1c2nc(c(o2)C)C[NH+]3CCN(CC3)C/C=C/c4ccccc4,,1,0
1356,L001357,D001033,c1ccc(c(c1)CNC(=O)c2cnc(nc2N)N3CCC(CC3)(C(=O)N)[NH+]4CCCCC4)F,,14,0
1357,L001358,D001034,C1CN(Cc2n1c(nn2)C(F)(F)F)C[C@@H]3COC[C@@H]3[NH3+],,1,0
1358,L001359,D001035,Cn1cc(c(n1)C(F)(F)F)Br,,1,0
1359,L001360,D001036,C/C(=N\Nc1[nH]nc(n1)SCC(=O)Nc2ccc(cc2)S(=O)(=O)N)/c3ccc(cc3)F,,1,0
1360,L001361,D001037,c1cc[nH+]c(c1)N2CCN(CC2)S(=O)(=O)c3cc4c(c(c3)[N+](=O)[O-])-c5c(cc(cc5[N+](=O)[O-])S(=O)(=O)N6CCN(CC6)c7cccc[nH+]7)C4=O,,3,0
1361,L001362,D001038,CN1CCC(CC1)[NH+](C)CC2(CCCCC2)CS,,1,0
1362,L001363,D001039,c1ccc(c(c1)O[C@H](C(Cl)(Cl)Cl)NC(=O)Nc2ccc(cc2)[N+](=O)[O-])O[C@@H](C(Cl)(Cl)Cl)NC(=O)Nc3ccc(cc3)[N+](=O)[O-],,1,0
1363,L001364,D001040,CC[C@@H]1CC[C@H](C1)C(=O)CCC#C,,1,0
1364,L001365,D001041,CC(C)N1CC[C@H]2[C@@H](C(C(=C(C2=C1)C#N)N)(C#N)C#N)c3cccnc3,,1,0
1365,L001366,D001042,c1cc(sc1)[C@H]2[C@@H](C(=O)N2c3ccc(cc3)F)[NH3+],,1,0
1366,L001367,D001043,Cc1c(sc(n1)NC(=O)c2csc3c2CCCC3)Cc4ccc(cc4)S(=O)(=O)N,,1,0
1367,L001368,D001044,CSc1nc2ccc(cc2s1)/N=C/c3cc(ccc3[O-])Cl,,1,0
1368,L001369,D001045,C1C[NH+](CCC1C(F)(F)F)CCCCCCCCCBr,,6,0
1369,L001370,D001046,Cn1cc(cn1)S(=O)(=O)NCc2ccc3c(c2)C[NH2+]C3,,1,0
1370,L001371,D001047,c1cc(ccc1C(=O)NC2CC2)NC(=O)NCc3nnc4n3CCCCC4,,1,0
1371,L001372,D001048,C[C@@H](CC(C)C)/[NH+]=C/1\C=C/C(=N/c2ccccc2)/C=C1Sc3ncccn3,,2,0
1372,L001373,D001049,c1c(ncc(=O)[nH]1)C(=O)N2CCC[C@H](C2)C(=O)NCC[NH3+],,1,0
1373,L001374,D001050,Cc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)SC3=[NH+][C@H](N4N3[C@@H](N=C4SC(=O)c5c(onc5c6c(cccc6Cl)Cl)C)C)C,,1,0
1374,L001375,D001051,C1C[C@H](C[C@H]1c2nc([nH]n2)N)[NH3+],,1,0
1375,L001376,D001052,Cn1c2ccc(cc2[nH+]c1c3ccccn3)F,,1,0
1376,L001377,D001053,Cc1ccc(cc1)SCc2nc(c(c(n2)N)I)C(C)(C)C,,1,0
1377,L001378,D001054,COCCn1c(c(c(=O)[nH]c1=O)NC[C@H]2COCCO2)N,,3,0
1378,L001379,D001055,CCOC(=O)c1c2c(sc1NC(=O)C(=O)N/N=C/c3ccc(cc3OC(=O)c4ccc(cc4)Cl)OC(=O)c5ccc(cc5)Cl)CCCC2,,1,0
1379,L001380,D001056,[H]/N=C/1\[C@@]2(CCCS(=O)(=O)C2)NC(=O)N1,,1,0
1380,L001381,D001057,C[C@@H](CCN(C)c1ccc2c(c1)C[NH2+]CC(=O)N3CC[C@H]([C@H](C3)CCCO2)CC(=O)NCc4cccnc4)[NH3+],,7,0
1381,L001382,D001058,CCOC(=O)CCc1cc(c(c(c1)/N=C/c2cc(ccc2O)Br)O)/[NH+]=C/c3cc(ccc3O)Br,,1,0
1382,L001383,D001059,c1cc(ccc1C(=O)Oc2c(cc(cc2Br)Cl)Cl)Cl,,2,0
1383,L001384,D001060,CC(C)[NH+]1c2ccc(cc2NN1)S(=O)(=O)N3CCC[C@@H](C3)C(=O)NCCc4c[nH]c[nH+]4,,9,0
1384,L001385,D001061,Cc1ccc(c(c1)Cl)/N=C(/C2=C3C(=C(C(=N3)C)C)S[C@@H]2C)\[O-],,1,0
1385,L001386,D001062,C[C@]12CC[C@@]34C[C@@]35CC[C@@H](C([C@@H]5CC[C@H]4[C@@]1([C@H]([C@@]67[C@@H]2[C@@H](C[C@@H](O6)[C@H](O7)C(C)(C)O)CO)O)C)(C)C)O[C@H]8[C@@H]([C@H]([C@H](CO8)O)O)O,,5,0
1386,L001387,D001063,CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@H]5[C@@H]([C@@H]([C@@H]([C@@H](O5)C)OC)OC)OC)C)O[C@@H]6CC[C@@H]([C@@H](O6)C)[NH+](C)C,,4,0
1387,L001388,D001064,C[C@@H]1C[C@H](CN(C1)S(=O)(=O)c2c(n(cn2)C)Cl)C,,1,0
1388,L001389,D001065,Cc1[nH]nc(n1)CN(C)S(=O)(=O)c2cc(c(nc2)NN)Cl,,1,0
1389,L001390,D001066,c1ccc2c(c1)c(c[nH]2)C[C@H]3C(=O)N(C(=O)N3)CC(=O)NC4(CCCCC4)C#N,,1,0
1390,L001391,D001067,C[C@H](c1cccs1)N(C)c2c/c(=N/N)/[nH]c(n2)N,,2,0
1391,L001392,D001068,C=CC[NH+](Cc1cccc(c1)Cl)Cc2cccn2Cc3ccc(cc3)F,,5,0
1392,L001393,D001069,C[C@H]1C[C@H]1c2nc(on2)[C@@H](Cc3c[nH]cn3)[NH3+],,1,0
1393,L001394,D001070,CCCC[C@H](CC)C[C@H](CS[C@@H](C)CC)O,,1,0
1394,L001395,D001071,Cc1ccc(cc1)[C@@H]2[C@@H](NCC(O2)(C)C)C,,1,0
1395,L001396,D001072,Cc1cc(n[nH]1)C(=O)N2CCC3(CCC(=O)N(C3)CCc4cccnc4)CC2,,1,0
1396,L001397,D001073,c1cnc([nH]1)CN[C@@H]2CO[C@@H]([C@H]2O)CNC(=O)N3CCOCC3,,1,0
1397,L001398,D001074,c1ccc(cc1)[C@H]2C[C@@H](n3c(nc(n3)N)N2)C(F)(F)F,,1,0
1398,L001399,D001075,CN1CCCN([C@@H](C1)[C@@H](Cc2ccc(c(c2)Br)F)NN)C,,1,0
1399,L001400,D001076,Cc1c(c(=O)[nH]c(=O)[nH]1)CC(=O)NCc2c(ncc3c2CCNC3)C,,1,0
1400,L001401,D001077,c1cc(cc(c1)C(F)(F)F)CSc2nnc(s2)N3C4=C([C@@H](C(=C3N)C#N)c5ccc(cc5)[N+](=O)[O-])C(=O)CCC4,,1,0
1401,L001402,D001078,COc1c(ncc(n1)CCCNC(=O)CCCC[C@H]2[C@@H]3[C@H](CS2)NC(=O)N3)NS(=O)(=O)c4ccc(cc4)NC(=O)/C=C/c5ccc(s5)[N+](=O)[O-],,2,0
1402,L001403,D001079,Cc1cc(n(n1)C)C(=O)NC[C@@H]([C@@H](C)O)N,,1,0
1403,L001404,D001080,Cc1ccc(cc1)C(=O)Nc2c(nc([nH]c2=O)SCC(=O)Nc3cccc(c3)Cl)N,,2,0
1404,L001405,D001081,C[C@H]1CN[C@H]([C@@H](SC1)C)c2ccc(cc2)Cl,,1,0
1405,L001406,D001082,Cc1ccc(c(c1)C)N(C)c2[nH]c3cc(ccc3n2)N,,2,0
1406,L001407,D001083,Cc1ccc(cc1)S(=O)(=O)NC2(CCCCC2)C(=O)N3CCC[C@@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N,,1,0
1407,L001408,D001084,C[C@H](C[NH+](C)[C@@H](C)C(=O)NN)O,,2,0
1408,L001409,D001085,c1ccc2c(c1)nc(s2)NC(=O)CSc3nnc(n3N)N/N=C/c4ccc(cc4O)O,,10,0
1409,L001410,D001086,c1cc(ccc1[C@H](C(=O)NC2CCCC2)N(c3ccc(cc3)Cl)C(=O)c4c(c(ns4)C(=O)N)N)O,,11,0
1410,L001411,D001087,CC[C@H]([C@H]1CC[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H]([C@@]3(O2)CC[C@H]([C@@]4(O3)CC[C@@](O4)(C)[C@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C(=O)[O-],,4,0
1411,L001412,D001088,C[C@]1(CO1)CSC2CCCC2,,1,0
1412,L001413,D001089,CC(C)C[C@@H](C(=O)OC(C)C)NC(=O)C[NH+]1CCOCCOCCN(CCOCCOCC1)CC(=O)N[C@H](C(=O)OC(C)C)OC(C)C,,4,0
1413,L001414,D001090,c1cc(cc(c1)Br)C(=O)NC(=S)NC2C3CC4CC(C3)CC2C4,,1,0
1414,L001415,D001091,C/C=C/C=C/C=C/C(=O)O[C@H]1C=C([C@]([C@@]2([C@H]1C(CCC2)(C)C)C)(C(=O)[O-])O)C=O,,1,0
1415,L001416,D001092,Cc1c2c(cc(=O)n1N3CCOCC3)[C@H](NN(C2=O)c4nc5ccccc5s4)C(=O)Nc6ccc(cc6)Br,,1,0
1416,L001417,D001093,Cc1c(n(c2c1c(nc(n2)C)N)[C@@H]3CCC[C@H](C3)C)C,,1,0
1417,L001418,D001094,c1cc(c(cc1Cl)Cl)CC2(CCCCCC2)C#N,,1,0
1418,L001419,D001095,c1c2c(cc(c1Br)F)n(c(n2)[S-])C[C@@H]3CCCCO3,,1,0
1419,L001420,D001096,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,,1,0
1420,L001421,D001097,C[C@@H]1CCCN(CC1)C(=O)c2cc(cc(c2)Cl)S(=O)(=O)N,,1,0
1421,L001422,D001098,c1ccn2cc([nH+]c2c1)COc3c(cc(cc3Cl)Cl)CO,,1,0
1422,L001423,D001099,C[C@@H]1CN(CC[C@@H]1[NH3+])S(=O)(=O)[C@@H]2CCS(=O)(=O)C2,,1,0
1423,L001424,D001100,Cc1nnc(s1)NS(=O)(=O)c2ccc3c(c2)CCCN3C(=O)c4ccc(cc4)S(=O)(=O)N(C)C,,1,0
1424,L001425,D001101,c1c(cnc(c1CN)n2cc(cn2)Br)Br,,1,0
1425,L001426,D001102,C[C@H](c1ccc(cc1)CC(C)C)c2[nH+]c3ccccc3n2Cc4ccccc4F,,1,0
1426,L001427,D001103,C[NH2+][C@H]1CCC[C@H](C1)CCC#C,,1,0
1427,L001428,D001104,CN(C)c1cccc2c1cccc2S(=O)(=O)N[C@H](CCCCNC(=O)CCCC[C@@H]3[C@@H]4[C@@H](CS3)NC(=O)N4)C(=O)NCCSS(=O)(=O)C,,5,0
1428,L001429,D001105,CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@@H]5[C@@H]([C@@H]([C@@H]([C@@H](O5)C)OC)OC)OC)C)O[C@@H]6CC[C@@H]([C@@H](O6)C)[NH+](C)C,,5,0
1429,L001430,D001106,c1ccc(cc1)c2c3cc(ccc3[nH]c(=O)c2C4=NN([C@H](C4)c5cccc(c5)[N+](=O)[O-])C(=O)c6ccc(cc6Cl)Cl)Br,,2,0
1430,L001431,D001107,c1ccc(cc1)COC(=O)N[C@H](CCC(=O)[O-])/C(=N/[C@H](Cc2c[nH]c3c2cccc3)C(=O)Oc4ccc5c(c4)occ(c5=O)Oc6ccc(cc6)F)/[O-],,3,0
1431,L001432,D001108,[H]/N=C/1\NC[C@]2(N1c3ccc(cc3)Br)CCS(=O)(=O)C2,,1,0
1432,L001433,D001109,c1csc(c1Br)C[C@H]2CCC[C@H]2O,,1,0
1433,L001434,D001110,CS(=O)(=O)c1cccc(c1)NC(=O)c2cc(=O)[nH]c3c2cccc3,,1,0
1434,L001435,D001111,Cc1nccc(n1)N[C@@H]2CC[C@H](C2)C(=O)[O-],,1,0
1435,L001436,D001112,Cc1cc(c(cn1)C=O)N,,1,0
1436,L001437,D001113,Cc1c(c(=O)n(n1C)c2ccccc2)/N=C(\N)/N/C(=N/c3ccc(cc3)Br)/N,,1,0
1437,L001438,D001114,CC[C@H]1CCCN1CC2(CCC(CC2)C)C[NH2+]C(C)(C)C,,1,0
1438,L001439,D001115,c1ccc(c(c1)C(=O)Nc2nnc(s2)CCOCCOCCc3nnc(s3)NC(=O)c4ccccc4I)I,,4,0
1439,L001440,D001116,c1ccc(cc1)Oc2cccc3c2nc(c4c3SCC4)/C=C\c5ccccc5Cl,,1,0
1440,L001441,D001117,Cc1ccc(cc1)NC(=O)CCc2csc3n2cc(n3)c4ccc(cc4)OC,,1,0
1441,L001442,D001118,c1cn(c(=S)[nH]1)N,,1,0
1442,L001443,D001119,C1CCC(C1)(C(=O)NCC2CC2)NCCCOCC(F)(F)F,,1,0
1443,L001444,D001120,CC(=O)N[C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)NCCCCCCNc4ccc-5c(cc4=O)[C@H](CCc6c5c(c(c(c6)OC)OC)OC)NC(=O)C)OC)OC)OC,,3,0
1444,L001445,D001121,C[C@H](CNC(=O)c1cnn[nH]1)C(=S)N,,1,0
1445,L001446,D001122,COc1ccc(cc1)NC[C@@H](COCc2ccccc2)O,,1,0
1446,L001447,D001123,CC[C@H]1c2cc(cc(c2CCN1)F)Br,,1,0
1447,L001448,D001124,Cc1c(c(on1)Cl)CCC(=O)NCCn2c([nH+]c3c2cccc3)C,,1,0
1448,L001449,D001125,Cc1cc(c(s1)C)[C@H](C)n2c3cc(c(cc3[nH+]c2N)I)F,,4,0
1449,L001450,D001126,CS(=O)(=O)CC[C@@H](C(=O)N)NC(=O)[C@@]1(C[C@@H]([C@H]([C@@H](C1)O)O)NC(=O)NC2CCCCC2)O,,1,0
1450,L001451,D001127,c1cc(cc(c1)Cl)N2[C@H](CC(=N2)c3ccc(cc3)Cl)c4ccc(cc4Cl)Cl,,1,0
1451,L001452,D001128,c1ccc(cc1)CCCn2c3ccccc3[nH+]c2[C@@H]4CC(=O)N(C4)C5CCCCC5,,3,0
1452,L001453,D001129,Cc1c(c[nH]n1)S(=O)(=O)[N-]CC[NH3+],,1,0
1453,L001454,D001130,c1cc2c(cc1N)c[nH]n2,,1,0
1454,L001455,D001131,CN(CCC1[NH+]=c2ccccc2=[NH+]1)C(=O)CN3[C@H](N[NH2+]N3)C[NH+]4CCCC4,,1,0
1455,L001456,D001132,CCCCCCc1c(nc(n(c1=O)c2ccccc2)SCCN(CC)CC)[O-],,1,0
1456,L001457,D001133,C=CCn1c2ccccc2[nH+]c1SCc3coc(n3)c4cccs4,,3,0
1457,L001458,D001134,Cc1ccc(cc1)CN(CCc2c[nH]c3c2cccc3)C(=O)CN(CC(C)C)C(=O)CSc4ccccc4,,1,0
1458,L001459,D001135,Cc1ccc(cc1)S(=O)(=O)NNc2c(c([nH+]cn2)Nc3nc4c(cccc4s3)C)N,,1,0
1459,L001460,D001136,Cc1ccc(cc1)S(=O)(=O)Oc2ccc(cc2)/N=N/c3ccc(cc3)c4ccc(cc4)/N=N/c5c6ccc(cc6cc(c5N)S(=O)(=O)[O-])S(=O)(=O)[O-],,3,0
1460,L001461,D001137,CC[C@@H](C(C)C)n1c(nnn1)CNC(C)C,,1,0
1461,L001462,D001138,Cc1ccsc1CNS(=O)(=O)c2cc(ccc2Br)N,,1,0
1462,L001463,D001139,C1[C@@H]([C@H]([C@@H]([C@@H]([C@@H]1NC(=O)[C@@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)C[NH3+])O)O)O)[NH3+],,1,0
1463,L001464,D001140,CC[C@@H](C)[C@H](c1nc([nH]n1)N)[NH3+],,2,0
1464,L001465,D001141,c1cc(c(cc1Br)[C@@H](c2ccc(o2)Br)[NH3+])Br,,1,0
1465,L001466,D001142,C[NH2+][C@@H]1CCC[C@H](C1)CC#C,,1,0
1466,L001467,D001143,CC(=O)N[C@@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)NCCCCCCNc4ccc-5c(cc4=O)[C@H](CCc6c5c(c(c(c6)OC)OC)OC)NC(=O)C)OC)OC)OC,,4,0
1467,L001468,D001144,Cc1cc(ccc1NC(=O)c2ccc(cc2)S(=O)(=O)N(CCC#N)CCC#N)c3ccc(c(c3)C)NC(=O)c4ccc(cc4)S(=O)(=O)N(CCC#N)CCC#N,,3,0
1468,L001469,D001145,CC[C@@H](C(=O)N1C[C@H](C[C@H]1C[C@@H]2c3ccccc3C[C@H]2[C@@H]4Cc5ccccc5[C@@H]4C[C@@H]6C[C@@H](CN6C(=O)[C@H](CC)NC(=O)[C@H](C)NC)O)O)NC(=O)[C@H](C)NC,,3,0
1469,L001470,D001146,Cc1ccc(cc1)S(=O)(=O)[N-]c2ccc(cc2)Br,,1,0
1470,L001471,D001147,Cc1c(c(n(n1)C(C)C)N[C@@H]2CC[C@@H](C[C@@H]2C)C)N,,1,0
1471,L001472,D001148,Cc1ccc(c(c1)C)NS(=O)(=O)c2ccc(cc2)NC(=O)CCSc3nnc(n3N)N[NH3+],,7,0
1472,L001473,D001149,c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)[O-])NC(=O)CS[C@@H]3NN=NN3Cc4ccco4,,1,0
1473,L001474,D001150,C[C@H](C(=O)N/N=C/c1cc(cc(c1O)[N+](=O)[O-])Br)Sc2nnc(n2c3ccccc3)CNc4ccc(cc4)I,,3,0
1474,L001475,D001151,c1cc(c(cc1N)F)C(=O)Nc2ccc3c(c2)[nH]c(=O)[nH]3,,1,0
1475,L001476,D001152,CCc1c(c(n(n1)C)C(=O)N2CCCN(CC2)C(=O)C)N,,1,0
1476,L001477,D001153,Cc1nnc2n1nc(s2)c3ccc(c(c3)Br)F,,1,0
1477,L001478,D001154,CCOC(=O)[C@@H]1[C@H]2[C@H]([C@@H]1C(=O)OCC)C(=N[N-]S(=O)(=O)c3ccc(cc3)C)[C@H]4[C@H](C2=NNS(=O)(=O)c5ccc(cc5)C)[C@@H]([C@H]4C(=O)OCC)C(=O)OCC,,4,0
1478,L001479,D001155,c1cc(ccc1n2c(c(cn2)C(=O)N)NC(=S)NC(=O)c3ccc(cc3Cl)F)S(=O)(=O)N,,5,0
1479,L001480,D001156,C[C@H]1CCCCN1Cc2c(nnn2c3c(non3)N)C(=O)N/N=C\c4cc(c(c(c4)Br)OC(=O)N5CCOCC5)Br,,1,0
1480,L001481,D001157,Cc1ccc(cc1C)NC(=O)C(=O)CC(=O)c2c(nc(s2)Nc3nnc(o3)c4ccc(cc4)c5nnc(o5)Nc6nc(c(s6)/C(=C/C(=O)C(=O)Nc7ccc(c(c7)C)C)/[O-])C)C,,3,0
1481,L001482,D001158,CC[C@H](C(=O)N1CCOCCN(CCOCCOCC1)C(=O)[C@@H](CC)NS(=O)(=O)c2ccc(cc2)C)NS(=O)(=O)c3ccc(cc3)C,,5,0
1482,L001483,D001159,CC[NH2+][C@@H]1CCC[C@H]1CC#C,,1,0
